2758,2092
3428,4828
18,724
2921,4836
4215,237
4443,800
2484,2887
458,582
226,4590
1826,4508
3389,4729
4251,4584
3076,435
4994,4881
2424,2376
4992,2381
2446,777
2395,3130
3637,2020
1662,985
4422,814
4255,2304
2073,2805
2696,793
2648,4451
2221,449
2500,2732
1048,2949
4620,3737
3201,3112
3438,3675
3335,2891
3259,3382
4405,4217
709,3068
202,2734
3176,2452
2846,2096
4593,3817
3751,303
1738,510
398,2201
701,1594
881,774
1696,3801
3040,2891
2247,2114
2883,41
1953,901
2832,704
374,3716
2666,4159
4601,909
1581,1862
4913,80
2842,2237
496,3725
4969,301
2109,355
1323,4742
1758,1504
4024,3888
1787,3899
3133,4568
1362,409
964,2248
3605,813
3765,3479
3134,2562
454,3385
451,3974
814,2433
564,3996
1110,2138
3723,1255
1450,4922
3496,220
1231,2353
1738,3601
1231,2617
4535,1331
1557,1377
3635,339
4333,3657
495,160
4400,4700
3079,2754
738,2988
3482,4001
774,593
96,4596
4480,2782
531,4342
2715,1669
3945,4111
3614,4782
1742,1142
3593,4190
897,1957
462,2830
3994,2674
4677,2321
957,3757
837,183
1835,3619
1259,2634
749,3834
4088,3945
3740,4595
128,980
3902,1056
480,2596
1446,141
3369,4214
3162,69
4641,2604
60,4210
3655,4762
326,2353
4160,3096
217,908
2452,2689
991,4884
2810,4066
4736,4978
209,132
883,3886
4389,1623
3035,1330
1180,3427
4926,4159
816,3043
3708,493
877,4822
1461,2686
2955,2784
2700,4012
1679,1729
4293,3776
4130,635
3838,4115
4143,1259
2523,990
4481,1322
1143,2500
1564,3308
1917,3346
4189,189
928,611
555,1146
3377,2688
975,2489
1547,3519
1123,4274
1888,2002
3938,4020
4873,2478
4980,2770
1949,2678
1695,2277
2158,3085
323,4315
2152,4895
4164,2561
4722,1229
4245,1344
1963,1537
1929,4182
4821,4907
3954,256
4007,897
1094,4412
639,4445
1495,752
2826,1661
3419,532
1138,4671
3169,2597
4890,4978
1603,603
4408,397
4879,902
2697,2074
4752,2729
4808,2283
301,2518
1727,3793
3473,734
2601,4613
3921,907
3068,2075
398,3543
1328,3630
3089,1320
3342,3737
3141,3512
4753,3401
2578,2053
861,4977
450,2507
1516,2553
97,775
2408,2198
2348,3176
2665,566
4165,4005
1114,2278
4881,4405
4093,3949
3911,418
713,3025
3608,2140
1088,4730
3354,3523
2270,2483
3403,452
2763,877
3029,2659
2269,4342
4619,4191
375,1416
4510,1876
450,2289
3026,2701
4072,3706
3012,2814
418,3864
4000,806
2644,4043
688,1324
4891,2330
407,3937
3902,4699
1894,3178
2207,4260
1784,4242
1864,3137
1487,389
3308,2292
3905,2453
3315,207
2516,1443
1830,738
4076,2481
1950,2821
82,1630
4025,66
4956,823
2281,2024
3839,3618
4918,1378
226,2612
4547,861
3650,681
569,9
1585,1674
1315,4544
1928,4615
710,267
3973,3281
3552,3157
4888,3501
4991,4288
778,4706
919,1070
1929,3789
2622,2938
3660,3730
4343,685
702,422
940,3817
4635,4459
2157,2521
1617,2591
2803,188
455,1452
3042,4518
2042,636
2005,669
273,38
3857,3741
3435,4129
3390,1478
3761,2708
1348,3009
4583,4104
1329,2768
589,3487
1801,4575
1901,1324
927,3049
4472,1096
3868,274
1037,2989
1497,3081
4077,144
1066,2759
1574,4627
4593,1360
3808,4955
3041,4617
4957,3774
3346,4225
4781,1247
2395,4020
1113,2836
309,2170
3757,1133
993,2288
3146,1970
873,3571
3225,1662
3934,2285
3118,4710
1133,1870
1947,3821
4407,1196
2086,4142
3400,1199
2184,71
4531,43
364,802
809,2318
567,2056
805,2548
2335,4426
3997,3596
1357,328
305,3300
4898,1558
4972,4021
1361,1888
4405,1997
2154,2367
767,1450
2102,1731
1847,4452
2723,3539
3571,344
1751,1833
2865,1687
2635,1722
2539,3014
1713,4308
4255,179
2339,2009
3399,1567
2434,4954
2083,4150
1924,4584
4688,2478
1283,1606
2828,3844
4505,3388
3042,4368
550,4936
4447,1489
1009,652
3631,1852
4257,471
3206,2460
3010,1787
4626,2660
3611,424
549,734
3895,4321
3664,2515
3274,4285
3766,622
469,3842
3758,202
3371,3984
4203,4281
3965,2173
1432,2117
1829,1268
884,3138
1431,613
4494,1484
2036,3744
4820,390
798,4267
4129,1984
868,4920
1615,4009
4705,2725
2917,1409
2526,1049
214,2837
2039,2715
3550,2050
2877,1409
679,4439
1615,1503
4743,191
2896,2782
1438,2953
254,688
4464,1378
4019,4724
4633,1839
4633,404
9,3042
4365,2756
4817,4885
3364,1800
2071,3049
4471,658
675,1740
3576,2982
1970,4210
1928,1710
694,3235
4861,10
990,4618
1191,2231
1638,1188
1814,579
3420,2150
667,45
3030,3462
2392,3003
4860,2169
3765,1687
4767,4537
187,1584
1284,3273
4768,1305
2645,5000
2451,3474
3229,1865
3559,4029
2191,4764
4354,1109
1718,446
2710,3600
4723,1949
1608,3497
2221,3818
2042,3354
2830,3608
1933,4137
4809,4294
3697,4588
310,1975
4496,51
3835,3589
1012,1676
4629,2739
3048,3598
3531,2886
4359,3588
1142,4885
1441,3137
1901,1603
1858,4396
4256,2946
1981,3128
2236,3780
4287,3039
2781,4814
852,3300
766,1452
4163,1157
1543,1389
1423,2252
2435,2740
4445,1263
3222,392
2406,4411
1047,4042
4055,1774
2067,3301
1446,1006
493,4800
3258,1637
3290,1627
4530,4850
409,4612
3914,2403
3124,4605
4510,3714
4674,197
3088,1744
1220,3058
4263,1171
4137,410
1348,619
1583,4307
1508,2226
4594,2307
2069,2174
4821,990
1278,3018
215,2496
4660,2463
2172,2123
2285,4368
1558,2884
2720,3643
3829,3336
2817,1282
157,1569
2895,701
2299,87
374,755
4971,1572
1312,389
2984,3943
